file_name,Country,Date of the conclusion of the contract,Description,Duration,Estimated value excluding VAT,Lot,Non-winning tenderers,Review organisation,Start date,Title,Value of the tender,CPV,Winner,final_value
53919-2025.html,,02/07/2024,,,,, | Official name: CENTRALA PHARMACEUTYCZNA CEFARM SA | Official name: Salus International Sp. z o.o. | Official name: Urtica Sp. z o.o.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"127 495,00 PLN",,Asclepios S.A.,127495.0 PLN
284899-2025.html,,,ADALIMUMAB,,"2 331 420,00 EUR",LOT-0012,,TAR Umbria Region - Perugia,,ADALIMUMAB,"*2 331 420,00 EUR",33690000,,2331420.0 EUR
284899-2025.html,,,ADALIMUMAB,,"23 184,00 EUR",LOT-0017,,TAR Umbria Region - Perugia,,ADALIMUMAB,"*23 184,00 EUR",33690000,,23184.0 EUR
54030-2025.html,,02/07/2024,,,,, | Official name: Urtica Sp. z o.o. | Official name: Salus International Sp. z o.o.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"1 065 355,88 PLN",,Asclepios S.A.,1065355.88 PLN
249741-2025.html,Germany,,Es wird auf die jeweilige Auftragsbekanntmachung der einzelnen Open-House-Verfahren verwiesen.,,"1,00 EUR",LOT-0001,,"Vergabekammern des Bundes beim Bundeskartellamt, Villemombler Straße 76, Bonn, 53123, Deutschland, Fax: +49 2289499163, oder das jeweils örtlich zuständige Sozialgericht (s. § 57 SGG)",,"Siehe im Feld ""Allgemeine Informationen""","*1,00 EUR",33600000,,1.0 EUR
417200-2024.html,Czechia,,The subject of the public contract is the supply of medicinal products containing the active ingredient adalimumab for the purpose of treating existing patients in approved indications according to the SPC valid on the date of submission of the offer.,,"12,365,000.00 CZK",,,,,Immunosuppressants_TNF alfa inhibitors_AdalimumabII. - s.c. filing,"*12,365,000.00 CZK",33652300,,12365000.0 CZK
417200-2024.html,Czechia,,The subject of the public contract is the supply of medicinal products containing the active ingredient adalimumab for the purpose of treating existing patients in approved indications according to the SPC valid on the date of submission of the offer.,48 Months,"11,502,000.00 CZK",LOT-0001,,Office for the Protection of Economic Competition,30/07/2024,PART 1 - HUMIRA pre-filled pen,"*11,502,000.00 CZK",33652300,,11502000.0 CZK
417200-2024.html,Czechia,,The subject of the public contract is the supply of medicinal products containing the active ingredient adalimumab for the purpose of treating existing patients in approved indications according to the SPC valid on the date of submission of the offer.,48 Months,"863,000.00 CZK",LOT-0002,,Office for the Protection of Economic Competition,30/06/2024,PART 2 - HUMIRA prefilled inj. syringe,"*863,000.00 CZK",33652300,,863000.0 CZK
54197-2025.html,,02/07/2024,,,,, | Official name: Urtica Sp. z o.o. | Official name: Salus International Sp. z o.o. | Official name: NEUCA S.A.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"26 136,00 PLN",,Asclepios S.A.,26136.0 PLN
54197-2025.html,,02/07/2024,,,,, | Official name: Urtica Sp. z o.o. | Official name: CENTRALA PHARMACEUTYCZNA CEFARM SA | Official name: Salus International Sp. z o.o. | Official name: NEUCA S.A.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"948,00 PLN",,Asclepios S.A.,948.0 PLN
54041-2025.html,,02/07/2024,,,,, | Official name: Urtica Sp. z o.o. | Official name: Salus International Sp. z o.o. | Official name: NEUCA S.A.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"30 502,00 PLN",,Asclepios S.A.,30502.0 PLN
316097-2025.html,Spain,,ATC code of active ingredient: L04AB04 Presentation included: All,,"2 765 865,60 EUR",LOT-0002,,General Secretary of the Health Service of Castilla-La Mancha - Central Administrative Court of Contractual Resources,,Adalimumab 80 mg injectable,"*2 765 865,60 EUR",33600000,,2765865.6 EUR
78656-2025.html,Czechia,,"The subject of the Public Contract is the ongoing supply of a medicinal product containing the medicinal substance adalimumab – ATC L04AB04. LL –adalimumab(pen + syringe), dosage form 40MG INJ SOL ISP 2X0.4ML + 40MG INJ SOL PEP 2X0.4ML, measurement unit 2X0.4ML, quantity 14,000 LL –adalimumab(pen + syringe), dosage form 80MG INJ SOL ISP 1X0.8ML + 80MG INJ SOL PEP 1X0.8ML, measurement unit 1X0.8ML, quantity 700",,"70,446,810.00 CZK",,,,,Supplies of medicines – Medicinal substance adalimumab – ATC L04AB04,"*70,446,810.00 CZK",33652300,,70446810.0 CZK
78656-2025.html,Czechia,,"The subject of the Public Contract is the ongoing supply of a medicinal product containing the medicinal substance adalimumab – ATC L04AB04. LL –adalimumab(pen + syringe), dosage form 40MG INJ SOL ISP 2X0.4ML + 40MG INJ SOL PEP 2X0.4ML, measurement unit 2X0.4ML, quantity 14,000 LL –adalimumab(pen + syringe), dosage form 80MG INJ SOL ISP 1X0.8ML + 80MG INJ SOL PEP 1X0.8ML, measurement unit 1X0.8ML, quantity 700",48 Months,"70,446,810.00 CZK",LOT-0001,,Office for the Protection of Economic Competition,03/02/2025,Supplies of medicines – Medicinal substance adalimumab – ATC L04AB04,"*70,446,810.00 CZK",33652300,,70446810.0 CZK
438958-2025.html,Poland,,"The quality requirements of medicinal products are specified in the Act of September 6, 2001 - Pharmaceutical Law (consolidated text: Journal of Laws of 2016, item 2142, as amended), which in Art. 1(1)(1) states that it specifies, among others: the rules and procedure for admitting medicinal products to trading, taking into account in particular the requirements regarding the quality, effectiveness and safety of their use."" In addition, the regulation of the Minister of Health of November 9, 2015 on the requirements of Good Manufacturing Practice (Journal of Laws of 2015, item 1979) specifies in detail the requirements for ensuring the appropriate quality of the medicinal product. In the proceedings in question, the quality standard of medicinal products was defined by the Ordering Party by including in the description of the subject of the order, which includes, among others: composition, form and route of administration and unit of measurement",12 Months,"1 952 500,00 PLN",LOT-0015,,National Chamber of Appeal,,purchase and subsequent delivery of the medicinal product Adalimumab,"*1 952 500,00 PLN",33652300,,1952500.0 PLN
438958-2025.html,,05/06/2025,,,,, | Official name: Bialmed Sp. z o.o.,,,purchase and subsequent delivery of the medicinal productAdalimumabpurchase and subsequent delivery of the medicinal product doxorubicin pegylated liposomal form,"1 106 105,00 PLN",,Asclepios S.A.,1106105.0 PLN
438958-2025.html,,05/06/2025,,,,, | Official name: Baxter Polska Sp. z o. o.,,,purchase and subsequent delivery of the medicinal productAdalimumabpurchase and subsequent delivery of the medicinal product doxorubicin pegylated liposomal form,"43 470,00 PLN",,Asclepios S.A.,43470.0 PLN
369481-2025.html,,23/05/2025,,,,,,,,Part 85 - Adalimumab (possible use in a drug program),"3 333,30 PLN",,ASCLEPIOS S.A.,3333.3 PLN
459714-2024.html,Poland,,in accordance with SWZ,12 Months,"1 775 000,00 PLN",LOT-0044,,National Chamber of Appeal,30/04/2024,44 purchase and subsequent delivery of the medicinal product Adalimumab,"*1 775 000,00 PLN",33652300,,1775000.0 PLN
